"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"New Caledonia","NCL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","159594493.548808","164206537.561675","180036768.87301","215507164.034258","263108834.536684","358815681.903215","413634335.270097","505892512.861927","542294864.81243","637400199.110489","816647865.83143","798310509.647434","837616756.533737","846007597.720396","1047225130.24333","1182457142.60648","972563810.230325","904619629.797268","823832940.450511","796018978.4713","854823821.723177","1201262517.87644","1488113532.28584","2072735787.31779","2185072798.33184","2529310103.83608","2653781596.46008","2923764926.39718","3070161471.04451","3038727617.03901","3628440274.67","3606968433.92682","3291489840.57141","3158806480.26107","3056999988.09146","2682347064.3642","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","449526872.565561","485785234.940376","531736492.909178","586294761.493516","582816358.347155","673383604.238783","702296184.361344","665586975.088302","641214210.668969","625867922.677513","649916708.242419","693573595.320975","742779740.393513","946385033.011918","1026136974.47536","1048690933.21027","1064517574.56042","1291457973.12517","1774365275.18226","2109278101.9887","2508524186.43352","2170893038.90053","2017611927.4037","1803099731.54257","1461243212.42814","1440581533.7564","1904097020.29333","2233005822.58534","2280356338.22867","2179567107.50159","2480673194.99252","2327986215.86356","2344987614.27441","1606581743.78497","1563207224.65066","1880803361.68562","1987770898.54334","1845599608.44272","2076737356.67897","2018193703.06047","1798374468.36362","1945327564.65042","2170481508.86916","2731416346.48158","3052898739.4678","3405134831.85049","3646728060.06463","4291363390.91295","5379299887.69673","5373097440.5653","5718664504.91341","6409184724.22579","6942258305.19085","7667952566.39877","8229731383.7693","7217667780.59665","7528285443.60769","8119710126.3489","",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196092258.15484","4467200335.99328","4909302953.94092","5165489010.2198","5552822483.55033","5874422511.54977","6366792664.14672","5203135937.28125","5200895982.08036","6634187316.25367","12545849083.0183","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788122.6054","164475209515.19","142769363313.375","97094911790.6948","73484359521.0997","73745821156.2995","54805852581.1516","52676041930.5791","49648470439.7963","44003061108.3357","54035795388.0915","49118433047.6289","47794925815.5762","27752204320.2018","33833042988.4426","44062465800.0298","51075815092.3101","54457835193.9415","54604050167.9039","59372613485.9147","69448756932.6008","74030364472.4442","95385819320.7164","104911947833.927","136385979322.685","176134087150.54","236103982431.639","275625684968.912","337035512676.564","291880204327.632","363359886203.263","410334579160.59","459376049763.819","514966287334.443","568498937615.594","494583180777.234","404649527537.713","375745486520.656","",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","223854666.666667","240524723.428571","265291588.666667","292916241.142857","341973758.857143","566542872.357143","606671444","657171436.714286","695899980.428571","747971449.571429","776585681.071429","826571413.428571","880842890.071429","1093571441.5","1520900045.14286","1590428522.64286","1847871371.71429","2239857060.57143","2142128603.78571","1527852635.63158","2189347367.52632","2448290109.65","2465165179.69565","2743341724.08333","3105517091.41379","2683816288.7907","2885710608.8808","3851213727.67857","2630904261.83247","1013184745.70715","1009455483.87097","1488804123.71134","1792800000","1756454248.36601","3863185119.04762","4140470000","4308351902.78601","4389965590.96538","4635267224.84195","4855717874.68247","5107329007.0922","5323146565.70315","5224213017.54386","5322454925.84746","5795568204.64532","6321335612.22233","6763671610.70006","7423377429.05927","8496965842.2767","8298695144.91507","8758622328.66962","9774316692.15985","10532001129.67","10982972256.3787","11880438824.4494","12611087031.4931","13184989877.5664","13814261535.5434","",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","31503868835.1853","37677621537.7123","44010160463.6591","54008338917.8797","70924006306.1643","86129928026.8875","98970041042.175","107775403067.178","125395875998.923","153870462415.971","177376289135.45","192661371425.405","162039376225.382","156456858050.673","151487045479.114","142075910370.879","142009922306.263","198298498021.227","241918791122.715","258567751142.825","255039560739.894","314267667675.178","323320449905.705","358330385839.599","349037818106.312","374291430318.44","446528959648.641","445704575163.399","412199006098.938","432476116418.574","441975282335.393","412807259996.315","426573601789.709","465368906455.863","571863431151.242","650532654581.574","678533764457.157","726649102998.369","839419655078.018","936228211513.11","857932759099.75","846554894931.084","904085980796.018","838971306990.906","876923518850.405","890981311077.658","765264949780.999","783528181704.567","830572618849.828","",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12814123115.2613","14583114840.0629","17358610849.701","22534253702.8686","27145693810.1341","32877805200.023","35942270686.3374","41508030431.1074","46523091009.6713","53132244623.9213","64439382896.0156","63596654760.8677","62647195537.6511","61627240831.0948","62057955032.7758","65416879914.3907","78693253275.995","94230055658.6271","101900260856.222","102633789557.535","119791683307.507","121872464483.487","130838040067.584","120579072750.596","127131461119.927","152027402449.804","163517783497.163","161354369892.838","154165219811.533","162286003692.686","171315639982.731","174003247439.305","195418347152.985","228752436371.854","264357494659.388","308722079937.912","345424664369.357","401082621082.621","462554432624.114","386622457579.95","429130952709.224","498831558925.86","510229136226.902","523502127659.574","499338534779.159","386663139402.707","371344761904.762","399488897844.046","",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334413.965087","531959561.62226","574091101.194382","496947904.443033","496098775.308642","735267082.294264","906811943.824649","841974025.462659","772228643.405428","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972101724.995368","1217953546.97604","1575789254.46938","1452792989.10865","1382400000","1604162497.45945","1851250008.33333","1945916583.33333","2275583316.66667","2395429852.43076","2447174803.37791","2581207387.79709","2619913955.51556","2850784523.37711","2957255379.54315","3487009748.35638","3525228153.17361","3627562402.66027","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007055042.53993","6050875806.66403","6330473096.54071","7273938314.71988","8130258041.46706","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","18913574370.76","18851513891.066","19271168018.482","20002968837.9471","21410840908.5198","21185922407.5922","24880266905.4961","",
"Nauru","NRU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20432742.1126982","39333572.3247894","44290951.9252006","49248810.5726872","72751801.046087","103811958.762887","108601538.461538","117020381.931693","100459782.608696","102060129.577055","113884908.36413","",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","6623527494.68025","8066935949.221","9820126397.66651","13024906080.423","14069222283.508","12995256381.2966","13612626656.2744","15470524340.8709","18614130434.7826","20580987679.0544","23149971048.0602","24167846141.0374","24345229424.6176","24482781282.8601","21903971793.0105","24950895140.665","30604668356.5695","40338594862.2717","45493075684.38","44170562821.8027","45519034243.71","42756020706.7297","41636005954.9128","46712018140.5896","55154160815.6786","63918039319.8725","70140835299.0148","66074513017.7142","56227696194.5366","58762260625.8758","52622842840.2055","53872425916.6248","66627729311.4495","88250885550.2626","103904537815.126","114718721396.888","111608845081.383","137316087308.003","133279679482.674","121338622025.111","146583831538.331","168461998741.295","176192886551.397","190785204763.525","200955119873.905","177620948761.31","189285950470.754","204139049908.52","",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1071007338083.09","1125713884328.87","1215677466110.84","1310158296448.63","1431731144440.08","1554376695917.22","1706662423599.69","1831397855926.03","1985260484679.09","2178938544781.97","2392021448809.52","2648869261048.92","3074007175608.02","3713611962442.24","4163706257853.93","4664425805071.16","5055541416409.28","5700601467579.07","6844884763691.15","7906069965718.5","8784026890119.34","8943040125214.29","8806438659250.34","9101329773798.04","9516443747433.58","10029917431769.6","12155485034950","14084760380767.9","15881814408313.7","16617948008726.5","18715226043501.8","19812133387933.4","21306292911488.4","21596785721601.2","23078566608692","25440732789663.8","25660741447485.9","25277102347736.4","25541951485248.1","26836203136857.2","27406671767333.5","27157368689215.7","28339031772329.2","31734387211003.9","35318858987240.1","37336037234230.5","39364104147213.2","43034317399239.3","45559785979898.6","42617383720415.5","44698059918949.1","48028904849487","47960563542072.9","48591781053667.6","49614735819452.1","46872230803032.7","47790380541296.7","49777920335925","",
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","63287594.5113414","67768132.1758611","107152720.243027","188864890.808735","239980801.535877","256299496.040317","301010587.102984","366857738.40542","483033932.135729","1645917776.49103","2096699189.34569","2560220034.74233","2741169947.88651","2740301389.69311","3733352634.62652","5981760277.93862","7259120150.55009","7554719455.70353","7932541690.79328","8821366531.55762","10005500579.0388","7323822251.3089","7811183094.92848","8386215864.75943","9372171651.49545","11685045513.6541","11341482444.7334","12452275682.7048","12493107932.3797","12918855656.697","13802600780.2341","15277763328.9987","15837451235.3706","14085373211.9636","15710148244.4733","19507412223.6671","19452015604.6814","20142782834.8505","21633810143.0429","24763589076.723","31081924577.3732","37215864759.4278","42085305591.6775","60905331599.4798","48388296488.9467","58642392717.8153","67937581274.3823","76689206762.0286","78784395318.5956","81076723016.9051","68921456436.9311","65941482444.7334","70783875162.5488","",
"Other small states","OSS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","13426996456.8498","16693467173.6482","18791640709.4299","20730947158.6442","26927118119.6595","37398575640.2797","37592555270.0351","35559466079.9277","33597596034.69","33838210265.0168","32155630441.4301","32547222540.9198","38613926056.8712","43384702549.9313","45437716332.6983","54371459809.2086","55980364198.5013","61072484437.0693","58135247601.5374","60821492007.4874","69824485482.0043","73718863329.289","76781675309.9655","75216834983.015","80942411092.887","91543040987.1909","91049676400.3395","98176522511.3998","121863126396.696","151429039674.116","184150951873.71","217103830508.036","265566505261.352","325682036300.389","279012564003.479","324670011115.237","401033505286.635","419417360346.285","436540098517.698","448960103771.764","371320771998.352","366336556591.141","404645945579.085","",
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD","3707055900.88198","4054599181.01638","4233095590.0882","4540529105.41789","5130407727.84544","5884712095.75809","6466610751.78496","7403821902.56195","8090088555.2289","8632927257.45485","10027088849.223","10602058189.8362","9309109764.07784","6324884129.38617","8773030424.24242","11340000242.4242","13338484979.798","15126059646.4646","17820100626.2626","19707979303.0303","23689696767.6768","28100605515.1515","30725972786.7299","28691890433.0709","31151824658.6524","31144920554.0897","31899071053.9368","33351528115.351","38472741737.3968","40171019643.3511","40010424928.715","45451960731.7204","48635176852.7673","51478304859.5879","51894781281.8919","60636022422.6176","63320122807.1223","62433300338.0941","62191955814.3478","62973855718.8874","73952374969.7995","72309738921.3329","72306820396.2325","83244801092.7096","97977766197.6724","109502102510.883","137264061106.043","152385716311.916","170077814106.305","168152775283.032","177406854514.885","213587413183.996","224383620829.57","231218567178.979","244360888750.807","270556126820.064","278654637737.69","304951818494.066","",
